LICENSE PLATE,VIN,MAKE,MODEL,COVERAGE VALID FROM,COVERAGE VALID TO,COUNTRY
,LGXCE4CB1P2027986,BYD,ATTO 3,18/04/2023,17/04/2027,UK
,LGXCE4CB1P2027972,BYD,ATTO 3,18/04/2023,17/04/2027,UK
,LGXCE4CB1P2027969,BYD,ATTO 3,25/05/2023,24/05/2027,IE
,LGXCE4CB1P2027793,BYD,ATTO 3,21/07/2023,20/07/2027,UK
,LGXCE4CB1P2027776,BYD,ATTO 3,7/8/2023,6/8/2027,UK
,LGXCE4CB1P2027762,BYD,ATTO 3,10/5/2023,9/5/2027,UK
,LGXCE4CB1P2027759,BYD,ATTO 3,30/11/2023,29/11/2027,UK
,LGXCE4CB1P2027745,BYD,ATTO 3,10/10/2023,9/10/2027,UK
,LGXCE4CB1P2027731,BYD,ATTO 3,11/7/2023,10/7/2027,UK
,LGXCE4CB1P2027728,BYD,ATTO 3,22/05/2023,21/05/2027,IE
,LGXCE4CB1P2027714,BYD,ATTO 3,15/08/2023,14/08/2027,UK
,LGXCE4CB1P2027700,BYD,ATTO 3,23/02/2024,22/02/2028,UK
,LGXCE4CB1P2027681,BYD,ATTO 3,13/01/2024,12/1/2028,UK
,LGXCE4CB1P2027678,BYD,ATTO 3,31/07/2023,30/07/2027,UK
,LGXCE4CB1P2027664,BYD,ATTO 3,27/07/2023,26/07/2027,UK
,LGXCE4CB1P2027650,BYD,ATTO 3,7/7/2023,6/7/2027,IE
,LGXCE4CB1P2027647,BYD,ATTO 3,19/01/2024,18/01/2028,NL
,LGXCE4CB1P2027633,BYD,ATTO 3,11/10/2023,10/10/2027,NL
,LGXCE4CB1P2027616,BYD,ATTO 3,18/10/2023,17/10/2027,NL
,LGXCE4CB1P2027597,BYD,ATTO 3,29/06/2023,28/06/2027,NL
,LGXCE4CB1P2027583,BYD,ATTO 3,9/1/2024,8/1/2028,NL
,LGXCE4CB1P2027566,BYD,ATTO 3,22/09/2023,21/09/2027,DE
,LGXCE4CB1P2027552,BYD,ATTO 3,15/01/2024,14/01/2028,NL
,LGXCE4CB1P2027549,BYD,ATTO 3,7/9/2023,6/9/2027,NL
,LGXCE4CB1P2027521,BYD,ATTO 3,31/10/2023,30/10/2027,UK
,LGXCE4CB1P2027485,BYD,ATTO 3,13/10/2023,12/10/2027,IE
,LGXCE4CB1P2027471,BYD,ATTO 3,7/7/2023,6/7/2027,UK
,LGXCE4CB1P2027468,BYD,ATTO 3,19/01/2024,18/01/2028,IE
,LGXCE4CB1P2027454,BYD,ATTO 3,3/7/2023,2/7/2027,IE
,LGXCE4CB1P2027437,BYD,ATTO 3,27/06/2023,26/06/2027,UK
,LGXCE4CB1P2027406,BYD,ATTO 3,30/11/2023,29/11/2027,UK
,LGXCE4CB1P2027390,BYD,ATTO 3,27/06/2023,26/06/2027,UK
,LGXCE4CB1P2022397,BYD,ATTO 3,7/12/2023,6/12/2027,NL
,LGXCE4CB1P2022335,BYD,ATTO 3,3/7/2023,2/7/2027,NL
,LGXCE4CB1P2020715,BYD,ATTO 3,26/10/2023,25/10/2027,DE
,LGXCE4CB1P2020696,BYD,ATTO 3,24/01/2024,23/01/2028,DE
,LGXCE4CB1P2020682,BYD,ATTO 3,13/09/2023,12/9/2027,DE
,LGXCE4CB1P2020679,BYD,ATTO 3,13/09/2023,12/9/2027,DE
,LGXCE4CB1P2020651,BYD,ATTO 3,29/06/2023,28/06/2027,NL
,LGXCE4CB1P2020648,BYD,ATTO 3,12/10/2023,11/10/2027,DE
,LGXCE4CB1P2017622,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB1P2017619,BYD,ATTO 3,13/09/2023,12/9/2027,DE
,LGXCE4CB1P2017605,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB1P2017586,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB1P2017572,BYD,ATTO 3,1/11/2023,31/10/2027,DE
,LGXCE4CB1P2017569,BYD,ATTO 3,22/04/2024,21/04/2028,NL
,LGXCE4CB1P2017555,BYD,ATTO 3,2/10/2023,1/10/2027,NL
,LGXCE4CB1P2017541,BYD,ATTO 3,16/11/2023,15/11/2027,DE
,LGXCE4CB1P2017524,BYD,ATTO 3,27/10/2023,26/10/2027,DE
,LGXCE4CB1P2017510,BYD,ATTO 3,17/08/2023,16/08/2027,AT
,LGXCE4CB1P2017507,BYD,ATTO 3,17/08/2023,16/08/2027,AT
,LGXCE4CB1P2017491,BYD,ATTO 3,13/06/2024,12/6/2028,AT
,LGXCE4CB1P2017488,BYD,ATTO 3,21/04/2023,20/04/2027,AT
,LGXCE4CB1P2017474,BYD,ATTO 3,22/09/2023,21/09/2027,DE
,LGXCE4CB1P2017460,BYD,ATTO 3,14/12/2023,13/12/2027,SE
,LGXCE4CB1P2017457,BYD,ATTO 3,20/01/2024,19/01/2028,IT
,LGXCE4CB1P2016972,BYD,ATTO 3,15/12/2023,14/12/2027,NL
,LGXCE4CB1P2016969,BYD,ATTO 3,8/1/2024,7/1/2028,NL
,LGXCE4CB1P2016924,BYD,ATTO 3,24/01/2024,23/01/2028,NL
,LGXCE4CB1P2016910,BYD,ATTO 3,24/11/2023,23/11/2027,FR
,LGXCE4CB1P2016907,BYD,ATTO 3,29/09/2023,28/09/2027,DE
,LGXCE4CB1P2016891,BYD,ATTO 3,5/10/2023,4/10/2027,NL
,LGXCE4CB1P2016860,BYD,ATTO 3,15/04/2024,14/04/2028,NL
,LGXCE4CB1P2016857,BYD,ATTO 3,3/8/2023,2/8/2027,NL
,LGXCE4CB1P2016843,BYD,ATTO 3,28/07/2023,27/07/2027,NL
,LGXCE4CB1P2016793,BYD,ATTO 3,22/09/2023,21/09/2027,DE
,LGXCE4CB1P2016776,BYD,ATTO 3,6/7/2023,5/7/2027,NL
,LGXCE4CB1P2016762,BYD,ATTO 3,4/8/2023,3/8/2027,ES
,LGXCE4CB1P2016745,BYD,ATTO 3,22/09/2023,21/09/2027,DE
,LGXCE4CB1P2016728,BYD,ATTO 3,28/02/2024,27/02/2028,PT
,LGXCE4CB1P2016714,BYD,ATTO 3,24/01/2024,23/01/2028,NL
,LGXCE4CB1P2016700,BYD,ATTO 3,16/01/2024,15/01/2028,NL
,LGXCE4CB1P2016695,BYD,ATTO 3,18/10/2023,17/10/2027,NL
,LGXCE4CB1P2016681,BYD,ATTO 3,14/09/2023,13/09/2027,NL
,LGXCE4CB1P2016678,BYD,ATTO 3,28/12/2023,27/12/2027,NL
,LGXCE4CB1P2016664,BYD,ATTO 3,11/5/2023,10/5/2027,NL
,LGXCE4CB1P2016650,BYD,ATTO 3,5/1/2024,4/1/2028,NL
,LGXCE4CB1P2016647,BYD,ATTO 3,24/07/2023,23/07/2027,NL
,LGXCE4CB1P2015255,BYD,ATTO 3,5/1/2024,4/1/2028,DE
,LGXCE4CB1P2015238,BYD,ATTO 3,28/12/2023,27/12/2027,NL
,LGXCE4CB1P2015224,BYD,ATTO 3,26/05/2023,25/05/2027,FR
,LGXCE4CB1P2015210,BYD,ATTO 3,22/02/2024,21/02/2028,DE
,LGXCE4CB1P2015207,BYD,ATTO 3,14/03/2024,13/03/2028,BE
,LGXCE4CB1P2015174,BYD,ATTO 3,16/02/2024,15/02/2028,BE
,LGXCE4CB1P2013604,BYD,ATTO 3,22/09/2023,21/09/2027,DE
,LGXCE4CB1P2013599,BYD,ATTO 3,19/12/2023,18/12/2027,ES
,LGXCE4CB1P2013585,BYD,ATTO 3,14/02/2024,13/02/2028,FR
,LGXCE4CB1P2013571,BYD,ATTO 3,13/12/2023,12/12/2027,NL
,LGXCE4CB1P2013568,BYD,ATTO 3,26/02/2024,25/02/2028,ES
,LGXCE4CB1P2013554,BYD,ATTO 3,6/12/2023,5/12/2027,NL
,LGXCE4CB1P2013540,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB1P2013537,BYD,ATTO 3,30/03/2024,29/03/2028,BE
,LGXCE4CB1P2013523,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB1P2013506,BYD,ATTO 3,14/02/2024,13/02/2028,IT
,LGXCE4CB1P2013442,BYD,ATTO 3,5/1/2023,4/1/2027,ES
,LGXCE4CB1P2013439,BYD,ATTO 3,7/12/2023,6/12/2027,DE
,LGXCE4CB1P2013411,BYD,ATTO 3,4/10/2023,3/10/2027,ES
,LGXCE4CB1P2013408,BYD,ATTO 3,25/11/2023,24/11/2027,ES
,LGXCE4CB1P2013389,BYD,ATTO 3,12/9/2023,11/9/2027,ES
,LGXCE4CB1P2013375,BYD,ATTO 3,16/11/2023,15/11/2027,ES
,LGXCE4CB1P2013361,BYD,ATTO 3,29/12/2023,28/12/2027,NL
,LGXCE4CB1P2013358,BYD,ATTO 3,19/12/2023,18/12/2027,NL
,LGXCE4CB1P2013327,BYD,ATTO 3,17/09/2023,16/09/2027,NL
,LGXCE4CB1P2013314,BYD,ATTO 3,23/02/2024,22/02/2028,NL
,LGXCE4CB1P2013294,BYD,ATTO 3,4/7/2023,3/7/2027,NL
,LGXCE4CB1P2013280,BYD,ATTO 3,23/11/2023,22/11/2027,ES
,LGXCE4CB1P2013263,BYD,ATTO 3,27/10/2023,26/10/2027,ES
,LGXCE4CB1P2012761,BYD,ATTO 3,30/06/2023,29/06/2027,AT
,LGXCE4CB1P2012758,BYD,ATTO 3,16/11/2023,15/11/2027,DE
,LGXCE4CB1P2012744,BYD,ATTO 3,22/09/2023,21/09/2027,DE
,LGXCE4CB1P2012727,BYD,ATTO 3,26/05/2023,25/05/2027,FR
,LGXCE4CB1P2012713,BYD,ATTO 3,17/11/2023,16/11/2027,DE
,LGXCE4CB1P2012694,BYD,ATTO 3,31/01/2024,30/01/2028,AT
,LGXCE4CB1P2012680,BYD,ATTO 3,19/12/2023,18/12/2027,DE
,LGXCE4CB1P2012677,BYD,ATTO 3,26/05/2023,25/05/2027,FR
,LGXCE4CB1P2012646,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB1P2012632,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB1P2012615,BYD,ATTO 3,10/11/2023,9/11/2027,NL
,LGXCE4CB1P2012596,BYD,ATTO 3,15/12/2023,14/12/2027,DE
,LGXCE4CB1P2012582,BYD,ATTO 3,5/6/2023,4/6/2027,AT
,LGXCE4CB1P2012565,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB1P2012551,BYD,ATTO 3,14/09/2023,13/09/2027,DE
,LGXCE4CB1P2012548,BYD,ATTO 3,3/5/2024,2/5/2028,BE
,LGXCE4CB1P2011643,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB1P2011626,BYD,ATTO 3,21/12/2023,20/12/2027,DE
,LGXCE4CB1P2011612,BYD,ATTO 3,19/12/2023,18/12/2027,DE
,LGXCE4CB1P2011609,BYD,ATTO 3,23/04/2024,22/04/2028,DK
,LGXCE4CB1P2011593,BYD,ATTO 3,27/11/2023,26/11/2027,NL
,LGXCE4CB1P2011576,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB1P2011416,BYD,ATTO 3,23/01/2024,22/01/2028,BE
,LGXCE4CB1P2011397,BYD,ATTO 3,22/02/2024,21/02/2028,BE
,LGXCE4CB1P2011383,BYD,ATTO 3,15/04/2024,14/04/2028,NL
,LGXCE4CB1P2011366,BYD,ATTO 3,31/10/2023,30/10/2027,ES
,LGXCE4CB1P2011352,BYD,ATTO 3,16/11/2023,15/11/2027,IT
,LGXCE4CB1P2011349,BYD,ATTO 3,3/7/2023,2/7/2027,FR
,LGXCE4CB1P2011335,BYD,ATTO 3,4/10/2023,3/10/2027,ES
,LGXCE4CB1P2011321,BYD,ATTO 3,28/06/2023,27/06/2027,FR
,LGXCE4CB1P2011318,BYD,ATTO 3,19/07/2023,18/07/2027,ES
,LGXCE4CB1P2011304,BYD,ATTO 3,30/09/2023,29/09/2027,FR
,LGXCE4CB1P2011299,BYD,ATTO 3,3/7/2023,2/7/2027,FR
,LGXCE4CB1P2011285,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB1P2011271,BYD,ATTO 3,23/06/2023,22/06/2027,AT
,LGXCE4CB1P2011254,BYD,ATTO 3,28/12/2023,27/12/2027,DE
,LGXCE4CB1P2011240,BYD,ATTO 3,23/06/2023,22/06/2027,AT
,LGXCE4CB1P2011223,BYD,ATTO 3,16/10/2023,15/10/2027,ES
,LGXCE4CB1P2011206,BYD,ATTO 3,29/12/2023,28/12/2027,PT
,LGXCE4CB1P2011190,BYD,ATTO 3,7/10/2023,6/10/2027,DE
,LGXCE4CB1P2010816,BYD,ATTO 3,26/12/2023,25/12/2027,BE
,LGXCE4CB1P2010802,BYD,ATTO 3,3/7/2023,2/7/2027,FR
,LGXCE4CB1P2010797,BYD,ATTO 3,3/7/2023,2/7/2027,FR
,LGXCE4CB1P2010783,BYD,ATTO 3,15/01/2024,14/01/2028,NL
,LGXCE4CB1P2010766,BYD,ATTO 3,24/10/2023,23/10/2027,IT
,LGXCE4CB1P2010752,BYD,ATTO 3,3/7/2023,2/7/2027,FR
,LGXCE4CB1P2010749,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB1P2010735,BYD,ATTO 3,27/12/2023,26/12/2027,DE
,LGXCE4CB1P2010718,BYD,ATTO 3,31/10/2023,30/10/2027,UK
,LGXCE4CB1P2010704,BYD,ATTO 3,28/12/2023,27/12/2027,UK
,LGXCE4CB1P2010699,BYD,ATTO 3,31/10/2023,30/10/2027,UK
,LGXCE4CB1P2010685,BYD,ATTO 3,1/2/2024,31/01/2028,UK
,LGXCE4CB1P2010671,BYD,ATTO 3,28/12/2023,27/12/2027,UK
,LGXCE4CB1P2010668,BYD,ATTO 3,7/11/2023,6/11/2027,UK
,LGXCE4CB1P2010654,BYD,ATTO 3,21/11/2023,20/11/2027,UK
,LGXCE4CB1P2010637,BYD,ATTO 3,12/10/2023,11/10/2027,UK
,LGXCE4CB1P2010623,BYD,ATTO 3,14/12/2023,13/12/2027,UK
,LGXCE4CB1P2010606,BYD,ATTO 3,6/1/2024,5/1/2028,UK
,LGXCE4CB1P2010590,BYD,ATTO 3,15/02/2024,14/02/2028,UK
,LGXCE4CB1P2010587,BYD,ATTO 3,8/11/2023,7/11/2027,UK
,LGXCE4CB1P2010573,BYD,ATTO 3,30/12/2023,29/12/2027,UK
,LGXCE4CB1P2010556,BYD,ATTO 3,12/10/2023,11/10/2027,UK
,LGXCE4CB1P2010542,BYD,ATTO 3,25/03/2024,24/03/2028,UK
,LGXCE4CB1P2010539,BYD,ATTO 3,15/01/2024,14/01/2028,UK
,LGXCE4CB1P2010525,BYD,ATTO 3,11/3/2024,10/3/2028,UK
,LGXCE4CB1P2010511,BYD,ATTO 3,20/09/2023,19/09/2027,UK
,LGXCE4CB1P2010508,BYD,ATTO 3,30/11/2023,29/11/2027,UK
,LGXCE4CB1P2010489,BYD,ATTO 3,29/12/2023,28/12/2027,UK
,LGXCE4CB1P2010458,BYD,ATTO 3,1/8/2023,31/07/2027,UK
,LGXCE4CB1P2010444,BYD,ATTO 3,26/11/2023,25/11/2027,UK
,LGXCE4CB1P2010430,BYD,ATTO 3,13/09/2023,12/9/2027,UK
,LGXCE4CB1P2010427,BYD,ATTO 3,19/03/2024,18/03/2028,UK
,LGXCE4CB1P2010413,BYD,ATTO 3,25/10/2023,24/10/2027,ES
,LGXCE4CB1P2010394,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB1P2010380,BYD,ATTO 3,18/07/2023,17/07/2027,SE
,LGXCE4CB1P2010377,BYD,ATTO 3,20/07/2023,19/07/2027,SE
,LGXCE4CB1P2010363,BYD,ATTO 3,31/07/2023,30/07/2027,SE
,LGXCE4CB1P2010346,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB1P2010332,BYD,ATTO 3,25/10/2023,24/10/2027,PT
,LGXCE4CB1P2010329,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB1P2010315,BYD,ATTO 3,25/07/2023,24/07/2027,SE
,LGXCE4CB1P2010301,BYD,ATTO 3,23/10/2023,22/10/2027,ES
,LGXCE4CB1P2010296,BYD,ATTO 3,31/07/2023,30/07/2027,SE
,LGXCE4CB1P2009245,BYD,ATTO 3,31/07/2023,30/07/2027,SE
,LGXCE4CB1P2009231,BYD,ATTO 3,31/07/2023,30/07/2027,SE
,LGXCE4CB1P2009228,BYD,ATTO 3,29/12/2023,28/12/2027,SE
,LGXCE4CB1P2009214,BYD,ATTO 3,18/07/2023,17/07/2027,DE
,LGXCE4CB1P2009195,BYD,ATTO 3,19/07/2023,18/07/2027,DE
,LGXCE4CB1P2009181,BYD,ATTO 3,31/07/2023,30/07/2027,SE
,LGXCE4CB1P2009178,BYD,ATTO 3,7/8/2023,6/8/2027,SE
,LGXCE4CB1P2009164,BYD,ATTO 3,26/07/2023,25/07/2027,SE
,LGXCE4CB1P2009150,BYD,ATTO 3,26/06/2023,25/06/2027,AT
,LGXCE4CB1P2009147,BYD,ATTO 3,7/3/2024,6/3/2028,BE
,LGXCE4CB1P2009133,BYD,ATTO 3,29/12/2023,28/12/2027,NL
,LGXCE4CB1P2009116,BYD,ATTO 3,31/07/2023,30/07/2027,SE
,LGXCE4CB1P2009102,BYD,ATTO 3,20/12/2023,19/12/2027,SE
,LGXCE4CB1P2009097,BYD,ATTO 3,18/08/2023,17/08/2027,SE
,LGXCE4CB1P2009083,BYD,ATTO 3,13/12/2023,12/12/2027,IT
,LGXCE4CB1P2009066,BYD,ATTO 3,10/8/2023,9/8/2027,SE
,LGXCE4CB1P2009052,BYD,ATTO 3,29/12/2023,28/12/2027,SE
,LGXCE4CB1P2009049,BYD,ATTO 3,18/07/2023,17/07/2027,DE
,LGXCE4CB1P2009035,BYD,ATTO 3,31/07/2023,30/07/2027,SE
,LGXCE4CB1P2009021,BYD,ATTO 3,24/07/2023,23/07/2027,SE
,LGXCE4CB1P2009018,BYD,ATTO 3,29/12/2023,28/12/2027,SE
,LGXCE4CB1P2009004,BYD,ATTO 3,24/07/2023,23/07/2027,SE
,LGXCE4CB1P2008984,BYD,ATTO 3,27/07/2023,26/07/2027,SE
,LGXCE4CB1P2008970,BYD,ATTO 3,31/07/2023,30/07/2027,SE
,LGXCE4CB1P2008967,BYD,ATTO 3,22/12/2023,21/12/2027,DE
,LGXCE4CB1P2008886,BYD,ATTO 3,18/07/2023,17/07/2027,DE
,LGXCE4CB1P2008869,BYD,ATTO 3,13/10/2023,12/10/2027,DE
,LGXCE4CB1P2008855,BYD,ATTO 3,31/07/2023,30/07/2027,DE
,LGXCE4CB1P2008841,BYD,ATTO 3,20/09/2023,19/09/2027,IT
,LGXCE4CB1P2008824,BYD,ATTO 3,15/06/2023,14/06/2027,PT
,LGXCE4CB1P2008810,BYD,ATTO 3,27/07/2023,26/07/2027,SE
,LGXCE4CB1P2008807,BYD,ATTO 3,18/07/2023,17/07/2027,DE
,LGXCE4CB1P2008791,BYD,ATTO 3,26/07/2023,25/07/2027,SE
,LGXCE4CB1P2008774,BYD,ATTO 3,19/02/2024,18/02/2028,AT
,LGXCE4CB1P2008760,BYD,ATTO 3,3/7/2023,2/7/2027,FR
,LGXCE4CB1P2008757,BYD,ATTO 3,19/07/2023,18/07/2027,DE
,LGXCE4CB1P2008743,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB1P2008726,BYD,ATTO 3,29/09/2023,28/09/2027,DE
,LGXCE4CB1P2008712,BYD,ATTO 3,31/07/2023,30/07/2027,DE
,LGXCE4CB1P2008709,BYD,ATTO 3,20/07/2023,19/07/2027,SE
,LGXCE4CB1P2008693,BYD,ATTO 3,21/09/2023,20/09/2027,DE
,LGXCE4CB1P2008676,BYD,ATTO 3,31/07/2023,30/07/2027,DE
,LGXCE4CB1P2008662,BYD,ATTO 3,16/11/2023,15/11/2027,NL
,LGXCE4CB1P2008645,BYD,ATTO 3,1/8/2023,31/07/2027,SE
,LGXCE4CB1P2008631,BYD,ATTO 3,31/07/2023,30/07/2027,SE
,LGXCE4CB1P2008628,BYD,ATTO 3,28/07/2023,27/07/2027,SE
,LGXCE4CB1P2008614,BYD,ATTO 3,29/12/2023,28/12/2027,SE
,LGXCE4CB1P2008600,BYD,ATTO 3,31/07/2023,30/07/2027,DE
,LGXCE4CB1P2008595,BYD,ATTO 3,23/06/2023,22/06/2027,AT
,LGXCE4CB1P2008581,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB1P2008578,BYD,ATTO 3,3/7/2023,2/7/2027,FR
,LGXCE4CB1P2008564,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB1P2008550,BYD,ATTO 3,20/07/2023,19/07/2027,SE
,LGXCE4CB1P2008547,BYD,ATTO 3,31/07/2023,30/07/2027,SE
,LGXCE4CB1P2008516,BYD,ATTO 3,18/12/2023,17/12/2027,DE
,LGXCE4CB1P2008502,BYD,ATTO 3,31/10/2023,30/10/2027,ES
,LGXCE4CB1P2008497,BYD,ATTO 3,15/11/2023,14/11/2027,IT
,LGXCE4CB1P2008483,BYD,ATTO 3,28/07/2023,27/07/2027,SE
,LGXCE4CB1P2008466,BYD,ATTO 3,22/12/2023,21/12/2027,DE
,LGXCE4CB1P2008452,BYD,ATTO 3,31/07/2023,30/07/2027,SE
,LGXCE4CB1P2008421,BYD,ATTO 3,25/07/2023,24/07/2027,DE
,LGXCE4CB1P2008418,BYD,ATTO 3,21/07/2023,20/07/2027,SE
,LGXCE4CB1P2008399,BYD,ATTO 3,31/07/2023,30/07/2027,SE
,LGXCE4CB1P2008385,BYD,ATTO 3,29/09/2023,28/09/2027,DE
,LGXCE4CB1P2008371,BYD,ATTO 3,31/07/2023,30/07/2027,SE
,LGXCE4CB1P2008340,BYD,ATTO 3,14/08/2023,13/08/2027,SE
,LGXCE4CB1P2008337,BYD,ATTO 3,20/11/2023,19/11/2027,ES
,LGXCE4CB1P2008323,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB1P2008287,BYD,ATTO 3,19/07/2023,18/07/2027,DE
,LGXCE4CB1P2008273,BYD,ATTO 3,27/09/2023,26/09/2027,FR
,LGXCE4CB1P2008256,BYD,ATTO 3,29/12/2023,28/12/2027,SE
,LGXCE4CB1P2008239,BYD,ATTO 3,12/9/2023,11/9/2027,DE
,LGXCE4CB1P2008113,BYD,ATTO 3,27/07/2023,26/07/2027,SE
,LGXCE4CB1P2008094,BYD,ATTO 3,28/06/2024,27/06/2028,AT
,LGXCE4CB1P2008080,BYD,ATTO 3,31/07/2023,30/07/2027,SE
,LGXCE4CB1P2008077,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB1P2008063,BYD,ATTO 3,29/12/2023,28/12/2027,SE
,LGXCE4CB1P2008046,BYD,ATTO 3,1/12/2023,30/11/2027,ES
,LGXCE4CB1P2008032,BYD,ATTO 3,31/07/2023,30/07/2027,SE
,LGXCE4CB1P2008001,BYD,ATTO 3,28/07/2023,27/07/2027,SE
,LGXCE4CB1P2007981,BYD,ATTO 3,28/07/2023,27/07/2027,SE
,LGXCE4CB1P2007964,BYD,ATTO 3,28/07/2023,27/07/2027,SE
,LGXCE4CB1P2007950,BYD,ATTO 3,31/07/2023,30/07/2027,DE
,LGXCE4CB1P2007947,BYD,ATTO 3,31/07/2023,30/07/2027,SE
,LGXCE4CB1P2007933,BYD,ATTO 3,19/07/2023,18/07/2027,SE
,LGXCE4CB1P2007916,BYD,ATTO 3,31/07/2023,30/07/2027,DE
,LGXCE4CB1P2007902,BYD,ATTO 3,5/10/2023,4/10/2027,FR
,LGXCE4CB1P2007897,BYD,ATTO 3,21/12/2023,20/12/2027,IT
,LGXCE4CB1P2007883,BYD,ATTO 3,25/07/2023,24/07/2027,DE
,LGXCE4CB1P2006734,BYD,ATTO 3,31/07/2023,30/07/2027,SE
,LGXCE4CB1P2006720,BYD,ATTO 3,19/10/2023,18/10/2027,DE
,LGXCE4CB1P2006717,BYD,ATTO 3,18/08/2023,17/08/2027,DE
,LGXCE4CB1P2006703,BYD,ATTO 3,16/08/2023,15/08/2027,DE
,LGXCE4CB1P2006698,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB1P2006684,BYD,ATTO 3,31/07/2023,30/07/2027,SE
,LGXCE4CB1P2006670,BYD,ATTO 3,23/08/2023,22/08/2027,DE
,LGXCE4CB1P2006667,BYD,ATTO 3,13/09/2023,12/9/2027,DE
,LGXCE4CB1P2006653,BYD,ATTO 3,19/07/2023,18/07/2027,DE
,LGXCE4CB1P2006636,BYD,ATTO 3,31/07/2023,30/07/2027,DE
,LGXCE4CB1P2006622,BYD,ATTO 3,13/09/2023,12/9/2027,DE
,LGXCE4CB1P2006619,BYD,ATTO 3,31/07/2023,30/07/2027,SE
,LGXCE4CB1P2006605,BYD,ATTO 3,17/08/2023,16/08/2027,SE
,LGXCE4CB1P2006586,BYD,ATTO 3,31/07/2023,30/07/2027,DE
,LGXCE4CB1P2006572,BYD,ATTO 3,31/07/2023,30/07/2027,DE
,LGXCE4CB1P2006569,BYD,ATTO 3,13/09/2023,12/9/2027,DE
,LGXCE4CB1P2005325,BYD,ATTO 3,14/12/2023,13/12/2027,DE
,LGXCE4CB1P2005311,BYD,ATTO 3,12/12/2023,11/12/2027,DE
,LGXCE4CB1P2005308,BYD,ATTO 3,26/02/2024,25/02/2028,PT
,LGXCE4CB1P2005289,BYD,ATTO 3,22/09/2023,21/09/2027,DE
,LGXCE4CB1P2005275,BYD,ATTO 3,30/11/2023,29/11/2027,FR
,LGXCE4CB1P2005261,BYD,ATTO 3,9/2/2024,8/2/2028,PT
,LGXCE4CB1P2005258,BYD,ATTO 3,27/03/2024,26/03/2028,PT
,LGXCE4CB1P2005230,BYD,ATTO 3,22/09/2023,21/09/2027,DE
,LGXCE4CB1P2005227,BYD,ATTO 3,22/09/2023,21/09/2027,DE
,LGXCE4CB1P2005213,BYD,ATTO 3,3/7/2023,2/7/2027,FR
,LGXCE4CB1P2005194,BYD,ATTO 3,22/09/2023,21/09/2027,DE
,LGXCE4CB1P2005180,BYD,ATTO 3,25/03/2024,24/03/2028,AT
,LGXCE4CB1P2005163,BYD,ATTO 3,20/03/2023,19/03/2027,AT
,LGXCE4CB1P2005146,BYD,ATTO 3,13/10/2023,12/10/2027,AT
,LGXCE4CB1P2005132,BYD,ATTO 3,23/02/2024,22/02/2028,AT
,LGXCE4CB1P2005129,BYD,ATTO 3,6/10/2023,5/10/2027,DE
,LGXCE4CB1P2005115,BYD,ATTO 3,28/10/2023,27/10/2027,DE
,LGXCE4CB1P2005101,BYD,ATTO 3,17/12/2023,16/12/2027,DE
,LGXCE4CB1P2005096,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB1P2005082,BYD,ATTO 3,14/12/2023,13/12/2027,DE
,LGXCE4CB1P2005079,BYD,ATTO 3,28/12/2023,27/12/2027,DE
,LGXCE4CB1P2005065,BYD,ATTO 3,16/01/2024,15/01/2028,DE
,LGXCE4CB1P2005048,BYD,ATTO 3,8/1/2024,7/1/2028,PT
,LGXCE4CB1P2005034,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB1P2005020,BYD,ATTO 3,1/12/2023,30/11/2027,ES
,LGXCE4CB1P2005003,BYD,ATTO 3,17/03/2023,16/03/2027,AT
,LGXCE4CB1P2004997,BYD,ATTO 3,16/08/2023,15/08/2027,DE
,LGXCE4CB1P0521356,BYD,SEAL U,30/04/2024,29/04/2028,AT
,LGXCE4CB1P0521308,BYD,SEAL U,23/04/2024,22/04/2028,DK
